algorithm,nodes,interference,sd_interference,hops,sd_hops,distance,sd_dist,totalTraffic,cluster
1,250,72.348,27.149270634770286,0.0,0.0,297.80728262329103,112.92246580529518,1345.154339313507,None
2,250,15.644,22.889763301528472,0.864,0.3427885645700562,323.7165352859497,132.37266506322828,2505.2366083860397,None
3,250,12.372,23.074349741650355,0.864,0.3427885645700562,335.76625545120237,124.46283954742393,2505.2366083860397,None
4,250,2.036,1.6008447769849574,10.228,4.409083351446191,445.56164889335633,194.375788029954,15501.07547044754,None
5,250,18.112,14.175029312139005,1.86,0.40049968789001394,376.2461522464752,91.23756050442081,3847.514644384384,None
6,250,51.52,23.962504042774825,0.98,0.13999999999999985,307.72394375228885,113.75908732290569,2667.899438858032,None
1,30,13.633333333333333,4.593352685010034,0.0,0.0,317.1360677083333,70.79729350169791,164.51447463035583,Weak
2,30,6.866666666666666,4.224794538067963,0.8333333333333334,0.3726779962499649,345.79530544281005,95.25046320360715,292.7594223022461,Weak
3,30,5.266666666666667,4.073764297987251,0.8333333333333334,0.3726779962499649,343.6028200785319,77.4131304523619,292.7594223022461,Weak
4,30,3.3333333333333335,3.418901707988823,3.6333333333333333,2.5361826082169676,501.2412620544434,197.5525210306393,812.7127768993378,Weak
5,30,6.133333333333334,4.609651710150008,1.1666666666666667,0.687184270936277,477.7355934460958,191.4671103072101,364.61199378967285,Weak
6,30,9.4,3.2619012860600187,0.8333333333333334,0.3726779962499649,469.58045323689777,187.65572342814926,302.60185623168945,Weak
1,30,16.666666666666668,4.714045207910316,0.0,0.0,310.08592122395834,25.25427089729533,150.0751405954361,Strong
2,30,8.666666666666666,5.798467230417209,0.8333333333333334,0.3726779962499649,314.4505163351695,25.31628279672585,271.5603905916214,Strong
3,30,7.033333333333333,5.154178455928311,0.8333333333333334,0.3726779962499649,314.82476143836976,25.62121740051686,271.5603905916214,Strong
4,30,3.6,4.192055979269997,4.566666666666666,3.6849543944109935,601.6678195397059,227.6490591343977,896.5012450218201,Strong
5,30,9.3,6.224414296408405,1.1666666666666667,0.687184270936277,484.4541656414668,218.23578043162644,339.8482838869095,Strong
6,30,11.133333333333333,5.155795013596083,0.8333333333333334,0.3726779962499649,481.6641626358032,218.19659997282403,283.34791827201843,Strong
1,30,13.166666666666666,4.913134324327895,0.0,0.0,306.1784595489502,155.3372224876335,162.17179024219513,Weak
2,30,7.2,4.497406660139449,0.8,0.4000000000000001,317.54162375132245,153.48895564325372,296.0403485298157,Weak
3,30,5.533333333333333,4.75207556991913,0.8,0.4000000000000001,323.96268841425575,160.97659395014045,296.0403485298157,Weak
4,30,3.1333333333333333,3.25303277300156,3.1333333333333333,2.1561282171728307,369.4474374453227,199.81404323858598,702.9069205522537,Weak
5,30,5.933333333333334,3.9491208585653017,1.1666666666666667,0.687184270936277,354.3665280977885,198.54555278371504,350.3265575170517,Weak
6,30,8.766666666666667,2.5388098699106156,0.8333333333333334,0.3726779962499649,346.35162150065105,192.1068389581081,302.1665623188019,Weak
1,30,22.6,5.486954224947268,0.0,0.0,347.0470733642578,26.763833836785196,152.0244482755661,Strong
2,30,10.033333333333333,8.746364324042812,0.8333333333333334,0.3726779962499649,386.90517020225525,100.23026515739235,288.62655675411224,Strong
3,30,6.266666666666667,6.951898221988645,0.8333333333333334,0.3726779962499649,354.80388003985087,29.726814802069498,288.62655675411224,Strong
4,30,4.566666666666666,6.216554958781879,3.433333333333333,2.1707653540219916,609.3963059107463,235.70605723824585,708.1154600381851,Strong
5,30,9.733333333333333,9.824911647892254,1.2,0.7023769168568491,569.4443434238434,144.52311102279666,348.096009016037,Strong
6,30,12.133333333333333,8.417178202277107,0.8333333333333334,0.3726779962499649,548.2987555185954,130.8604307197725,281.55397152900696,Strong
1,30,23.533333333333335,9.308538493710433,0.0,0.0,246.16008860270182,106.31905256202431,138.89698565006256,Weak
2,30,10.533333333333333,7.762015774841538,0.8666666666666667,0.3399346342395191,268.36354853312173,123.3040069785032,264.2839767932892,Weak
3,30,8.233333333333333,7.287813267518741,0.8666666666666667,0.3399346342395191,265.2389379501343,105.071664229993,264.2839767932892,Weak
4,30,2.7,2.5839246635044653,7.566666666666666,5.17483225707741,308.83623758951825,159.29471153202067,1223.030957698822,Weak
5,30,9.9,10.067604812797665,1.2666666666666666,0.7272474743090478,370.2567875226339,58.67878066386785,315.45217859745026,Weak
6,30,11.833333333333334,8.79425317402728,0.8333333333333334,0.3726779962499649,349.62290013631184,51.677030360717325,253.3262300491333,Weak
1,30,10.1,0.3958114029012638,0.0,0.0,328.56527786254884,135.97401843946554,133.28497636318207,Strong
2,30,5.866666666666666,3.2324741126401753,0.8,0.4000000000000001,331.69228235880536,136.8016657721667,238.06314432621002,Strong
3,30,4.4,3.251666239535253,0.8,0.4000000000000001,335.8772574106852,136.26319077352434,238.06314432621002,Strong
4,30,3.466666666666667,3.4130468629787205,2.8,1.8330302779823362,459.6629792849223,226.68882229337976,540.7559984922409,Strong
5,30,6.266666666666667,3.889587238883952,1.1666666666666667,0.687184270936277,458.440434328715,225.40671141878207,294.45063054561615,Strong
6,30,9.066666666666666,2.1123972690339805,0.8333333333333334,0.3726779962499649,453.3830675125122,221.90764568705748,250.8784749507904,Strong
1,100,39.89,17.46647932469506,0.0,0.0,366.8703002166748,102.93801524853257,475.3665705919266,Weak
2,100,12.37,13.793226598588166,0.85,0.35707142142714304,393.7165293502808,122.67180027135711,889.3071085214615,Weak
3,100,9.49,14.121965160699121,0.85,0.35707142142714304,387.83143723011017,102.36002877852086,889.3071085214615,Weak
4,100,2.97,3.545292653646527,7.51,4.380627808887672,540.2384035658837,230.60624672678404,4141.848673820496,Weak
5,100,22.2,19.00684087374859,1.65,0.5722761571129793,723.5744070148468,249.62896904778637,1257.5484944581985,Weak
6,100,27.12,12.893626332417115,0.95,0.2179449471770344,557.3880487442017,179.94952672868234,931.8187838792801,Weak
1,100,34.24,17.07929740943696,0.0,0.0,305.48699111938475,116.13362905009505,567.7826579809189,Strong
2,100,11.41,12.842192180465142,0.84,0.3666060555964676,313.565802128315,121.30176391376855,1044.6700310707092,Strong
3,100,8.77,12.5792328859911,0.84,0.3666060555964676,313.86633425951004,117.30651742470071,1044.6700310707092,Strong
4,100,3.21,4.671819773921082,7.29,5.093711809672786,399.4050158572197,170.90770021222258,4735.690785884857,Strong
5,100,17.12,13.00867402927754,1.7,0.5567764362830019,564.8301123666763,210.65828856414436,1536.4552834033966,Strong
6,100,24.73,13.868565174523292,0.95,0.21794494717703436,448.65911093711856,167.3307737572627,1108.141598701477,Strong
1,100,39.7,20.11293116380603,0.0,0.0,321.0505934906006,97.55398087340924,378.69222700595856,Weak
2,100,14.47,15.170665773129405,0.85,0.35707142142714293,338.50025906085966,110.08308248171883,712.1176772117615,Weak
3,100,9.07,13.290037622219137,0.85,0.35707142142714293,351.450542473793,103.12339176312811,712.1176772117615,Weak
4,100,3.28,5.276514000739507,8.37,4.325864075534502,736.1643710279465,311.4076213580796,3670.2654670476913,Weak
5,100,16.26,13.406431292480487,1.72,0.5491812087098383,538.58490940094,177.17959284642868,1034.8774018287659,Weak
6,100,28.04,12.994552704883692,0.95,0.21794494717703436,443.6896780347824,134.3633443809488,746.1319017410278,Weak
1,100,30.8,6.907966415668215,0.0,0.0,293.3242443847656,66.17651366309862,500.7760125398636,Strong
2,100,11.24,9.50906935509464,0.86,0.3469870314579496,317.3429646897316,90.00266382172876,941.543704867363,Strong
3,100,8.62,9.285235592056889,0.86,0.3469870314579496,305.482106153965,70.56883113746997,941.543704867363,Strong
4,100,3.95,6.885310450517102,7.84,4.307481862991415,511.54689552217724,253.57745789692078,4145.393915772438,Strong
5,100,17.77,15.110165452436311,1.7,0.5567764362830018,577.5881238675117,164.71570254761744,1343.8941385746002,Strong
6,100,31.77,19.481198628421197,0.95,0.2179449471770345,491.91646459579465,179.42601081642923,975.5186619758606,Strong
1,100,41.78,15.874873227840284,0.0,0.0,335.7253114318848,75.41357260337834,564.3250441551208,Weak
2,100,15.81,15.783976051679756,0.86,0.3469870314579497,374.417276930809,126.90694643617678,1060.3602386713028,Weak
3,100,10.76,13.207664441527884,0.86,0.3469870314579497,360.04715646266936,80.24313984217429,1060.3602386713028,Weak
4,100,3.22,4.987143470966119,8.25,4.203272534585404,562.0411167001724,197.29499420553887,5070.873330354691,Weak
5,100,15.47,15.928876294327866,1.65,0.5722761571129794,551.4809825706482,236.63054221870257,1494.708093881607,Weak
6,100,24.37,13.885715681951723,0.95,0.21794494717703428,506.3379657554626,207.16378930966295,1094.0163786411285,Weak
1,100,32.11,11.645509864321097,0.0,0.0,348.30255920410156,87.31557839523285,514.3891302347183,Strong
2,100,13.1,11.652038448271616,0.86,0.3469870314579496,388.5173273420334,140.75239552825207,937.1722346544266,Strong
3,100,8.53,9.672078370236669,0.86,0.3469870314579496,361.1489536213875,92.71633611642653,937.1722346544266,Strong
4,100,3.45,4.982720140646071,7.23,4.1733799251925285,719.1401970231533,336.9604390221031,4194.311591625214,Strong
5,100,22.54,15.096635386734356,1.74,0.54074023338383,728.4239879560471,198.30429684055025,1420.2954663038254,Strong
6,100,31.96,14.911686691987594,0.95,0.2179449471770345,526.7930982303619,156.30620337214697,1005.4242899417877,Strong
1,250,82.668,35.82688621691815,0.0,0.0,299.7363861999512,113.39824039723466,1273.5308192968369,Weak
2,250,19.22,28.280374820712684,0.86,0.34698703145794985,322.0961434149742,129.0075940697562,2361.0028220415115,Weak
3,250,15.532,27.853204052675885,0.86,0.34698703145794985,325.9709765677452,121.27230293612024,2361.0028220415115,Weak
4,250,2.348,3.1929447223527134,19.364,8.404731048641597,566.0640010557174,245.67096953678868,26412.35070192814,Weak
5,250,32.344,25.179866242694775,1.88,0.3815756805667789,462.26968785858156,152.598586368477,3639.13864672184,Weak
6,250,61.836,29.00981047852605,0.98,0.13999999999999985,381.49366663742063,139.11775492167223,2510.887223005295,Weak
1,250,72.64,28.094810908778154,0.0,0.0,299.23741223907473,110.34561307428125,1281.6643509864807,Strong
2,250,18.42,24.867722050883554,0.86,0.34698703145794985,319.5105030362606,129.59117350273064,2393.39863049984,Strong
3,250,14.0,24.635908751251698,0.86,0.34698703145794985,308.62874264216424,113.32302656394397,2393.39863049984,Strong
4,250,3.16,4.792327200849294,13.408,5.666174723744404,489.21060414958,184.37182507877938,18710.723707914352,Strong
5,250,35.7,20.245345144007796,1.88,0.3815756805667791,428.5028823661804,120.84114560378598,3730.714764714241,Strong
6,250,67.484,27.53531812055203,0.98,0.13999999999999985,324.48751678466795,113.3845099570298,2543.406476020813,Strong
1,250,73.232,33.075582776422856,0.0,0.0,293.912041305542,142.88657744411788,1137.2015573978424,Weak
2,250,17.108,24.94330242770593,0.86,0.3469870314579498,314.37201860809324,153.37091427685664,2123.805805206299,Weak
3,250,13.776,25.291536608122488,0.86,0.3469870314579498,316.636910759449,149.9650291142465,2123.805805206299,Weak
4,250,2.476,2.7672050881710986,13.092,7.159576523789656,433.7419772810936,229.4529587787214,15241.287460327148,Weak
5,250,28.564,19.58688091555162,1.9,0.36055512754639973,414.96652304840086,123.06670175255897,3283.587762236595,Weak
6,250,63.256,32.15385612955313,0.98,0.13999999999999985,322.124019077301,140.37832557056294,2249.0389791727066,Weak
1,250,90.84,44.91608175253044,0.0,0.0,302.3092321166992,87.92077375868557,1253.9019504785538,Strong
2,250,21.368,32.90009993905794,0.868,0.3384907679686394,320.87539912223815,105.42576840249689,2342.0381026268005,Strong
3,250,15.572,31.983696096605186,0.868,0.3384907679686394,317.07970089530943,96.45300893029055,2342.0381026268005,Strong
4,250,3.336,5.517164489119374,14.596,6.913232528998283,527.1872007405758,209.74670032866567,19962.47667181492,Strong
5,250,33.436,30.826318365967715,1.876,0.385517833569345,502.6041492757797,134.37610530772227,3592.543300151825,Strong
6,250,66.976,24.186265193286882,0.98,0.13999999999999985,402.90552318573,117.76611890606817,2474.503169775009,Strong
1,250,83.232,34.59956901465683,0.0,0.0,331.7779613647461,115.9465540689547,1330.9533866643906,Weak
2,250,20.44,28.92470224565846,0.868,0.33849076796863936,353.54133439064026,129.27313146564813,2498.4197791814804,Weak
3,250,14.584,28.042876885227027,0.868,0.33849076796863936,351.78628945159915,116.69288883120223,2498.4197791814804,Weak
4,250,2.552,3.134213777010108,12.644,7.247983443689695,488.7547405772209,190.62565380331512,18024.444155931473,Weak
5,250,33.892,23.750712326159814,1.864,0.39686773615399773,513.913440662384,136.898762001368,3798.846013188362,Weak
6,250,72.8,32.98690649333463,0.98,0.13999999999999985,414.1397710418701,136.716756936337,2633.6781289577484,Weak
1,250,88.656,39.40814210287006,0.0,0.0,283.16763180541994,102.68193749702817,1227.1804955005646,Strong
2,250,20.976,30.8933556610479,0.864,0.3427885645700563,301.27704585552215,122.84701060262898,2299.9190747737885,Strong
3,250,16.028,30.612468309497686,0.864,0.3427885645700563,293.389716591835,102.84860758514908,2299.9190747737885,Strong
4,250,3.108,5.322437035794796,16.192,9.125959456407847,519.3700331522226,193.06379317710665,20371.283484220505,Strong
5,250,32.1,27.319626644593782,1.872,0.3893789927564154,483.8718416624069,186.3792083948644,3513.022290468216,Strong
6,250,68.02,27.717496279426086,0.98,0.13999999999999985,392.0616601829529,140.07380137665112,2433.623526930809,Strong
